SITE,CONT,NO_SPECIES,NO_ORDERS,NO_FAMILIES,GlobalID,lon_bio,lat_bio,mean_HYP,mean_LOP,mean_FCT_HOD,mean_FCT_AL,mean_FCT_OL,mean_FCT_SF,mean_FCT_OT,mean_FCT_CM,NPP
148671,EU,3,1,2,148671,114.31,33.4,1,1.333333333,1,0,0.666666667,0.333333333,0,0,1117.719095
148681,EU,3,1,2,148681,119.69,33.4,1,1.333333333,1,0,0.666666667,0.333333333,0,0,1340.818699
148702,EU,3,2,3,148702,130.99,33.4,1.333333333,0.666666667,1,0,0.333333333,0.666666667,0,0,2349.867903
148703,EU,3,2,3,148703,131.53,33.4,1.333333333,0.666666667,1,0,0.333333333,0.666666667,0,0,2145.305951
149197,EU,3,1,3,149197,35.72,32.95,1.333333333,1.333333333,1,0,0.666666667,0.333333333,0,0,823.1033911
149220,EU,3,1,3,149220,48.03,32.95,2,1.333333333,1,0,0.666666667,0.666666667,0,0,736.1287538
149221,EU,3,1,3,149221,48.57,32.95,2,1.333333333,1,0,0.666666667,0.666666667,0,0,722.5593543
149222,EU,3,1,3,149222,49.1,32.95,2,1.333333333,1,0,0.666666667,0.666666667,0,0,708.9086212
149223,EU,3,1,3,149223,49.64,32.95,2,1.333333333,1,0,0.666666667,0.666666667,0,0,532.0291651
149224,EU,3,1,3,149224,50.17,32.95,2,1.333333333,1,0,0.666666667,0.666666667,0,0,438.5326224
149225,EU,3,1,3,149225,50.71,32.95,2,1.333333333,1,0,0.666666667,0.666666667,0,0,380.0472358
149228,EU,3,1,2,149228,52.31,32.95,2.333333333,1.333333333,1,0,0.666666667,0.333333333,0,0,205.7484509
149229,EU,3,1,2,149229,52.85,32.95,2.333333333,1.333333333,1,0,0.666666667,0.333333333,0,0,158.9767441
149230,EU,3,1,2,149230,53.39,32.95,2.333333333,1.333333333,1,0,0.666666667,0.333333333,0,0,134.3468818
149231,EU,3,1,2,149231,53.92,32.95,2.333333333,1.333333333,1,0,0.666666667,0.333333333,0,0,120.9963234
149232,EU,3,1,2,149232,54.46,32.95,2.333333333,1.333333333,1,0,0.666666667,0.333333333,0,0,120.9963234
149233,EU,3,1,2,149233,54.99,32.95,2.333333333,1.333333333,1,0,0.666666667,0.333333333,0,0,124.8171027
149234,EU,3,1,2,149234,55.53,32.95,2.333333333,1.333333333,1,0,0.666666667,0.333333333,0,0,140.049581
149235,EU,3,1,2,149235,56.06,32.95,2.333333333,1.333333333,1,0,0.666666667,0.333333333,0,0,134.3468818
149236,EU,3,1,2,149236,56.6,32.95,2.333333333,1.333333333,1,0,0.666666667,0.333333333,0,0,162.7471189
149237,EU,3,1,2,149237,57.13,32.95,2.333333333,1.333333333,1,0,0.666666667,0.333333333,0,0,151.4209566
149238,EU,3,1,2,149238,57.67,32.95,2.333333333,1.333333333,1,0,0.666666667,0.333333333,0,0,166.5124899
149239,EU,3,1,2,149239,58.2,32.95,2.333333333,1.333333333,1,0,0.666666667,0.333333333,0,0,187.1328853
149240,EU,3,1,2,149240,58.74,32.95,2.333333333,1.333333333,1,0,0.666666667,0.333333333,0,0,257.2192208
149241,EU,3,1,2,149241,59.27,32.95,2.333333333,1.333333333,1,0,0.666666667,0.333333333,0,0,266.3101537
149242,EU,3,1,2,149242,59.81,32.95,2.333333333,1.333333333,1,0,0.666666667,0.333333333,0,0,311.3148329
149263,EU,3,2,3,149263,71.05,32.95,1.666666667,0.666666667,1,0,0.333333333,0.333333333,0,0,716.5024319
149264,EU,3,2,3,149264,71.59,32.95,1.666666667,0.666666667,1,0,0.333333333,0.333333333,0,0,727.0915005
149265,EU,3,2,3,149265,72.12,32.95,1.666666667,0.666666667,1,0,0.333333333,0.333333333,0,0,791.0698823
149271,EU,3,2,2,149271,75.33,32.95,1.666666667,0,1,0,0.333333333,0,0,0,1703.095477
149272,EU,5,2,3,149272,75.87,32.95,1.8,1.333333333,1,0,0.6,0,0,0,1472.970586
149273,EU,8,2,4,149273,76.4,32.95,2.125,1.666666667,1,0,0.75,0.125,0,0,1068.338934
149274,EU,5,3,5,149274,76.94,32.95,2,2,1,0,0.8,0.2,0.2,0.2,11.06373716
149275,EU,5,2,4,149275,77.47,32.95,2.4,2,1,0,1,0.2,0.2,0.2,129.3217648
149276,EU,4,2,3,149276,78.01,32.95,2.75,2,1,0,1,0.25,0.25,0.25,6.883109841
149277,EU,4,2,3,149277,78.54,32.95,2.75,2,1,0,1,0.25,0.25,0.25,5.427923352
149278,EU,5,2,3,149278,79.08,32.95,2.8,2,1,0,1,0.2,0.2,0.2,4.819931093
149279,EU,6,2,3,149279,79.61,32.95,2.833333333,2,1,0,1,0.166666667,0.166666667,0.166666667,81.67636205
149280,EU,6,2,3,149280,80.15,32.95,2.833333333,2,1,0,1,0.166666667,0.166666667,0.166666667,2.362168063
149281,EU,6,2,3,149281,80.69,32.95,2.833333333,2,1,0,1,0.166666667,0.166666667,0.166666667,25.32746147
149282,EU,6,2,3,149282,81.22,32.95,2.833333333,2,1,0,1,0.166666667,0.166666667,0.166666667,57.62589616
149283,EU,6,2,3,149283,81.76,32.95,2.833333333,2,1,0,1,0.166666667,0.166666667,0.166666667,91.68236605
149284,EU,6,2,3,149284,82.29,32.95,2.833333333,2,1,0,1,0.166666667,0.166666667,0.166666667,32.0604517
149285,EU,5,2,2,149285,82.83,32.95,3,2,1,0,1,0,0.2,0.2,129.3217648
149286,EU,5,2,2,149286,83.36,32.95,3,2,1,0,1,0,0.2,0.2,252.7395459
149287,EU,5,2,2,149287,83.9,32.95,3,2,1,0,1,0,0.2,0.2,45.60642873
149288,EU,5,2,2,149288,84.43,32.95,3,2,1,0,1,0,0.2,0.2,51.27121261
149289,EU,5,2,2,149289,84.97,32.95,3,2,1,0,1,0,0.2,0.2,19.99893331
149290,EU,5,2,2,149290,85.5,32.95,3,2,1,0,1,0,0.2,0.2,15.78550071
149291,EU,5,2,2,149291,86.04,32.95,3,2,1,0,1,0,0.2,0.2,3.800375861
149292,EU,5,2,2,149292,86.57,32.95,3,2,1,0,1,0,0.2,0.2,9.826537939
149293,EU,5,2,2,149293,87.11,32.95,3,2,1,0,1,0,0.2,0.2,17.7684982
149294,EU,5,2,2,149294,87.64,32.95,3,2,1,0,1,0,0.2,0.2,8.7272842
149295,EU,5,2,2,149295,88.18,32.95,3,2,1,0,1,0,0.2,0.2,28.4976872
149296,EU,5,2,2,149296,88.71,32.95,3,2,1,0,1,0,0.2,0.2,14.02276882
149297,EU,5,2,2,149297,89.25,32.95,3,2,1,0,1,0,0.2,0.2,2.660410331
149298,EU,5,2,2,149298,89.79,32.95,3,2,1,0,1,0,0.2,0.2,7.750680642
149299,EU,5,2,2,149299,90.32,32.95,3,2,1,0,1,0,0.2,0.2,2.09733651
149300,EU,5,2,2,149300,90.86,32.95,3,2,1,0,1,0,0.2,0.2,0.638364882
149301,EU,5,2,2,149301,91.39,32.95,3,2,1,0,1,0,0.2,0.2,2.09733651
149302,EU,4,1,1,149302,91.93,32.95,3,2,1,0,1,0,0,0,0.446738728
149303,EU,5,2,2,149303,92.46,32.95,3,2,1,0,1,0,0.2,0.2,2.09733651
149304,EU,5,2,2,149304,93,32.95,3,2,1,0,1,0,0.2,0.2,1.303343682
149305,EU,6,2,3,149305,93.53,32.95,2.666666667,2,1,0,1,0,0.166666667,0.166666667,19.99893331
149306,EU,8,2,4,149306,94.07,32.95,2.5,2,1,0,1,0.25,0.125,0.125,22.5072363
149307,EU,7,1,3,149307,94.6,32.95,2.428571429,2,1,0,1,0.285714286,0,0,17.7684982
149308,EU,7,1,3,149308,95.14,32.95,2.428571429,2,1,0,1,0.285714286,0,0,386.9425564
149309,EU,6,1,3,149309,95.67,32.95,2.333333333,2,1,0,1,0.333333333,0,0,102.8709751
149310,EU,6,1,3,149310,96.21,32.95,2.333333333,2,1,0,1,0.333333333,0,0,129.3217648
149311,EU,8,2,4,149311,96.74,32.95,2.25,1.714285714,1,0,0.875,0.25,0,0,252.7395459
149312,EU,10,2,4,149312,97.28,32.95,2.1,1.777777778,1,0,0.9,0.3,0,0,830.3187038
149313,EU,13,2,5,149313,97.81,32.95,2,1.454545455,1,0,0.769230769,0.307692308,0,0,115.3708393
149314,EU,12,2,5,149314,98.35,32.95,1.916666667,1.454545455,1,0,0.75,0.333333333,0,0,861.7830332
149315,EU,12,2,5,149315,98.89,32.95,1.916666667,1.454545455,1,0,0.75,0.333333333,0,0,226.5252118
149316,EU,12,2,5,149316,99.42,32.95,2.083333333,1.6,1,0,0.833333333,0.333333333,0,0,252.7395459
149317,EU,12,2,5,149317,99.96,32.95,2.083333333,1.6,1,0,0.833333333,0.333333333,0,0,81.67636205
149318,EU,13,2,5,149318,100.49,32.95,2,1.636363636,1,0,0.846153846,0.307692308,0,0,81.67636205
149319,EU,12,2,5,149319,101.03,32.95,1.916666667,1.6,1,0,0.833333333,0.333333333,0,0,129.3217648
149320,EU,12,2,5,149320,101.56,32.95,1.916666667,1.6,1,0,0.833333333,0.333333333,0,0,1131.417189
149321,EU,12,2,5,149321,102.1,32.95,1.833333333,1.4,1,0.083333333,0.75,0.25,0,0,1157.29189
149322,EU,12,2,5,149322,102.63,32.95,1.75,1.2,1,0.083333333,0.666666667,0.166666667,0,0,1163.399536
149323,EU,13,2,5,149323,103.17,32.95,1.692307692,1.272727273,1,0.076923077,0.692307692,0.230769231,0,0,1186.424541
149324,EU,14,2,5,149324,103.7,32.95,1.785714286,1.333333333,1,0.071428571,0.714285714,0.214285714,0,0,1218.648602
149325,EU,13,2,5,149325,104.24,32.95,1.769230769,1.272727273,1,0.076923077,0.692307692,0.307692308,0,0,1169.486939
149326,EU,13,2,5,149326,104.77,32.95,1.692307692,1.272727273,1,0.076923077,0.692307692,0.230769231,0,0,1081.122675
149327,EU,13,2,5,149327,105.31,32.95,1.692307692,1.272727273,1,0.076923077,0.692307692,0.230769231,0,0,1125.203184
149328,EU,12,2,5,149328,105.84,32.95,1.75,1.4,1,0.083333333,0.75,0.25,0,0,1232.786012
149329,EU,10,2,5,149329,106.38,32.95,1.5,1.25,1,0.1,0.7,0.3,0,0,1310.804654
149330,EU,10,2,5,149330,106.91,32.95,1.6,1.25,1,0.1,0.7,0.2,0,0,1349.608902
149331,EU,10,2,5,149331,107.45,32.95,1.6,1.25,1,0.1,0.7,0.2,0,0,1266.489941
149332,EU,10,2,5,149332,107.99,32.95,1.6,1.25,1,0.1,0.7,0.2,0,0,1393.933072
149333,EU,10,2,5,149333,108.52,32.95,1.6,1.25,1,0.1,0.7,0.2,0,0,1283.670003
149334,EU,10,2,5,149334,109.06,32.95,1.6,1.25,1,0.1,0.7,0.2,0,0,1327.545532
149335,EU,8,2,5,149335,109.59,32.95,1.25,1.142857143,1,0.125,0.625,0.25,0,0,1180.393464
149336,EU,8,2,5,149336,110.13,32.95,1.25,1.142857143,1,0.125,0.625,0.25,0,0,1297.291381
149337,EU,7,2,5,149337,110.66,32.95,1.285714286,1,1,0.142857143,0.571428571,0.142857143,0,0,1292.762975
149338,EU,6,2,5,149338,111.2,32.95,1.333333333,1.2,1,0,0.666666667,0.166666667,0,0,1300.6798
149339,EU,5,1,4,149339,111.73,32.95,1.4,1.5,1,0,0.8,0.2,0,0,1257.257035
149340,EU,3,1,2,149340,112.27,32.95,1,1.333333333,1,0,0.666666667,0.333333333,0,0,1235.131314
149341,EU,4,2,3,149341,112.8,32.95,1,1,1,0,0.5,0.25,0,0,1252.622157
149342,EU,4,2,3,149342,113.34,32.95,1,1,1,0,0.5,0.25,0,0,1298.421604
149343,EU,4,2,3,149343,113.87,32.95,1,1,1,0,0.5,0.25,0,0,1273.382506
149344,EU,3,1,2,149344,114.41,32.95,1,1.333333333,1,0,0.666666667,0.333333333,0,0,1153.617557
149353,EU,3,1,2,149353,119.23,32.95,1,1.333333333,1,0,0.666666667,0.333333333,0,0,1381.084811
149354,EU,3,1,2,149354,119.76,32.95,1,1.333333333,1,0,0.666666667,0.333333333,0,0,1407.736978
149355,EU,3,1,2,149355,120.3,32.95,1,1.333333333,1,0,0.666666667,0.333333333,0,0,1445.347126
149376,EU,4,2,4,149376,131.54,32.95,1.75,1,1,0,0.5,0.5,0,0,2262.938329
149378,EU,3,2,3,149378,132.61,32.95,1.333333333,0.666666667,1,0,0.333333333,0.666666667,0,0,2231.961726
149871,EU,3,1,3,149871,35.17,32.5,1.333333333,1.333333333,1,0,0.666666667,0.333333333,0,0,923.3494388
149896,EU,3,1,3,149896,48.48,32.5,2,1.333333333,1,0,0.666666667,0.666666667,0,0,676.7378698
149897,EU,3,1,3,149897,49.02,32.5,2,1.333333333,1,0,0.666666667,0.666666667,0,0,733.1203356
149898,EU,3,1,3,149898,49.55,32.5,2,1.333333333,1,0,0.666666667,0.666666667,0,0,595.1193208
149899,EU,3,1,3,149899,50.08,32.5,2,1.333333333,1,0,0.666666667,0.666666667,0,0,527.1080674
149900,EU,3,1,3,149900,50.61,32.5,2,1.333333333,1,0,0.666666667,0.666666667,0,0,474.0018573
149903,EU,3,1,2,149903,52.21,32.5,2.333333333,1.333333333,1,0,0.666666667,0.333333333,0,0,198.3170543
149904,EU,3,1,2,149904,52.74,32.5,2.333333333,1.333333333,1,0,0.666666667,0.333333333,0,0,172.151179
149905,EU,3,1,2,149905,53.28,32.5,2.333333333,1.333333333,1,0,0.666666667,0.333333333,0,0,143.8450744
149906,EU,3,1,2,149906,53.81,32.5,2.333333333,1.333333333,1,0,0.666666667,0.333333333,0,0,124.8171027
149907,EU,3,1,2,149907,54.34,32.5,2.333333333,1.333333333,1,0,0.666666667,0.333333333,0,0,113.3395259
149908,EU,3,1,2,149908,54.87,32.5,2.333333333,1.333333333,1,0,0.666666667,0.333333333,0,0,109.5034942
149909,EU,3,1,2,149909,55.41,32.5,2.333333333,1.333333333,1,0,0.666666667,0.333333333,0,0,120.9963234
149910,EU,3,1,2,149910,55.94,32.5,2.333333333,1.333333333,1,0,0.666666667,0.333333333,0,0,124.8171027
149911,EU,3,1,2,149911,56.47,32.5,2.333333333,1.333333333,1,0,0.666666667,0.333333333,0,0,143.8450744
149912,EU,3,1,2,149912,57.01,32.5,2.333333333,1.333333333,1,0,0.666666667,0.333333333,0,0,149.5288721
149913,EU,3,1,2,149913,57.54,32.5,2.333333333,1.333333333,1,0,0.666666667,0.333333333,0,0,160.8625573
149914,EU,3,1,2,149914,58.07,32.5,2.333333333,1.333333333,1,0,0.666666667,0.333333333,0,0,170.2728639
149915,EU,3,1,2,149915,58.6,32.5,2.333333333,1.333333333,1,0,0.666666667,0.333333333,0,0,202.0352198
149916,EU,3,1,2,149916,59.14,32.5,2.333333333,1.333333333,1,0,0.666666667,0.333333333,0,0,231.6034531
149917,EU,3,1,2,149917,59.67,32.5,2.333333333,1.333333333,1,0,0.666666667,0.333333333,0,0,271.7502438
149918,EU,3,1,2,149918,60.2,32.5,2.333333333,1.333333333,1,0,0.666666667,0.333333333,0,0,237.1126101
149925,EU,3,2,3,149925,63.93,32.5,1.666666667,0.666666667,1,0,0.333333333,0.333333333,0,0,307.7418871
149926,EU,3,2,3,149926,64.46,32.5,1.666666667,0.666666667,1,0,0.333333333,0.333333333,0,0,327.334501
149927,EU,3,2,3,149927,64.99,32.5,1.666666667,0.666666667,1,0,0.333333333,0.333333333,0,0,373.0793921
149928,EU,3,2,3,149928,65.53,32.5,1.666666667,0.666666667,1,0,0.333333333,0.333333333,0,0,430.0144183
149938,EU,3,2,3,149938,70.85,32.5,1.666666667,0.666666667,1,0,0.333333333,0.333333333,0,0,579.0977805
149939,EU,3,2,3,149939,71.39,32.5,1.666666667,0.666666667,1,0,0.333333333,0.333333333,0,0,620.5335338
149940,EU,3,2,3,149940,71.92,32.5,1.666666667,0.666666667,1,0,0.333333333,0.333333333,0,0,785.1951657
149948,EU,6,2,3,149948,76.18,32.5,1.666666667,1.333333333,1,0,0.5,0,0,0,2257.041961
149949,EU,7,2,3,149949,76.71,32.5,2.142857143,1.6,1,0,0.714285714,0,0,0,181.4496102
149950,EU,5,2,4,149950,77.24,32.5,2,2,1,0,0.8,0.2,0,0,474.4731272
149951,EU,6,3,5,149951,77.78,32.5,2.166666667,2,1,0,0.833333333,0.166666667,0.166666667,0.166666667,17.7684982
149952,EU,4,2,3,149952,78.31,32.5,2.75,2,1,0,1,0.25,0.25,0.25,0.059092449
149953,EU,4,2,3,149953,78.84,32.5,2.75,2,1,0,1,0.25,0.25,0.25,0.218776338
149954,EU,5,2,3,149954,79.37,32.5,2.8,2,1,0,1,0.2,0.2,0.2,0.396624754
149955,EU,6,2,3,149955,79.91,32.5,2.833333333,2,1,0,1,0.166666667,0.166666667,0.166666667,203.8924518
149956,EU,6,2,3,149956,80.44,32.5,2.833333333,2,1,0,1,0.166666667,0.166666667,0.166666667,181.4496102
149957,EU,6,2,3,149957,80.97,32.5,2.833333333,2,1,0,1,0.166666667,0.166666667,0.166666667,25.32746147
149958,EU,6,2,3,149958,81.51,32.5,2.833333333,2,1,0,1,0.166666667,0.166666667,0.166666667,12.45605569
149959,EU,6,2,3,149959,82.04,32.5,2.833333333,2,1,0,1,0.166666667,0.166666667,0.166666667,22.5072363
149960,EU,6,2,3,149960,82.57,32.5,2.833333333,2,1,0,1,0.166666667,0.166666667,0.166666667,357.3339139
149961,EU,6,2,3,149961,83.1,32.5,2.833333333,2,1,0,1,0.166666667,0.166666667,0.166666667,102.8709751
149962,EU,6,2,3,149962,83.64,32.5,2.833333333,2,1,0,1,0.166666667,0.166666667,0.166666667,40.55891894
149963,EU,5,2,2,149963,84.17,32.5,3,2,1,0,1,0,0.2,0.2,72.73507947
149964,EU,5,2,2,149964,84.7,32.5,3,2,1,0,1,0,0.2,0.2,6.883109841
149965,EU,5,2,2,149965,85.23,32.5,3,2,1,0,1,0,0.2,0.2,1.653371096
149966,EU,5,2,2,149966,85.77,32.5,3,2,1,0,1,0,0.2,0.2,6.112452019
149967,EU,5,2,2,149967,86.3,32.5,3,2,1,0,1,0,0.2,0.2,45.60642873
149968,EU,5,2,2,149968,86.83,32.5,3,2,1,0,1,0,0.2,0.2,7.750680642
149969,EU,5,2,2,149969,87.36,32.5,3,2,1,0,1,0,0.2,0.2,0.719015666
149970,EU,5,2,2,149970,87.9,32.5,3,2,1,0,1,0,0.2,0.2,0.172442762
149971,EU,5,2,2,149971,88.43,32.5,3,2,1,0,1,0,0.2,0.2,9.826537939
149972,EU,5,2,2,149972,88.96,32.5,3,2,1,0,1,0,0.2,0.2,4.279943896
149973,EU,5,2,2,149973,89.49,32.5,3,2,1,0,1,0,0.2,0.2,8.7272842
149974,EU,5,2,2,149974,90.03,32.5,3,2,1,0,1,0,0.2,0.2,40.55891894
149975,EU,5,2,2,149975,90.56,32.5,3,2,1,0,1,0,0.2,0.2,15.78550071
149976,EU,5,2,2,149976,91.09,32.5,3,2,1,0,1,0,0.2,0.2,8.7272842
149977,EU,5,2,2,149977,91.62,32.5,3,2,1,0,1,0,0.2,0.2,6.112452019
149978,EU,4,1,1,149978,92.16,32.5,3,2,1,0,1,0,0,0,2.660410331
149979,EU,5,1,2,149979,92.69,32.5,2.6,2,1,0,1,0,0,0,0.91216304
149980,EU,5,1,2,149980,93.22,32.5,2.6,2,1,0,1,0,0,0,6.883109841
149981,EU,6,1,3,149981,93.76,32.5,2.5,2,1,0,1,0.166666667,0,0,5.427923352
149982,EU,7,1,3,149982,94.29,32.5,2.428571429,2,1,0,1,0.285714286,0,0,6.883109841
149983,EU,6,1,3,149983,94.82,32.5,2.333333333,2,1,0,1,0.333333333,0,0,57.62589616
149984,EU,6,1,3,149984,95.35,32.5,2.333333333,2,1,0,1,0.333333333,0,0,831.8364205
149985,EU,6,1,3,149985,95.89,32.5,2.333333333,2,1,0,1,0.333333333,0,0,523.9601917
149986,EU,8,2,4,149986,96.42,32.5,2.25,1.714285714,1,0,0.875,0.25,0,0,870.2847429
149987,EU,8,2,4,149987,96.95,32.5,2.25,1.714285714,1,0,0.875,0.25,0,0,181.4496102
149988,EU,10,2,4,149988,97.48,32.5,2.1,1.777777778,1,0,0.9,0.3,0,0,428.8504929
149989,EU,14,2,5,149989,98.02,32.5,2.071428571,1.5,1,0,0.785714286,0.285714286,0,0,873.1111276
149990,EU,13,2,5,149990,98.55,32.5,2,1.5,1,0,0.769230769,0.307692308,0,0,144.8749452
149991,EU,12,2,5,149991,99.08,32.5,1.916666667,1.454545455,1,0,0.75,0.333333333,0,0,831.8364205
149992,EU,13,2,5,149992,99.61,32.5,2,1.454545455,1,0,0.769230769,0.307692308,0,0,45.60642873
149993,EU,12,2,5,149993,100.15,32.5,2.083333333,1.6,1,0,0.833333333,0.333333333,0,0,57.62589616
149994,EU,12,2,5,149994,100.68,32.5,1.916666667,1.6,1,0,0.833333333,0.333333333,0,0,1074.741415
149995,EU,14,2,5,149995,101.21,32.5,1.785714286,1.5,1,0,0.785714286,0.357142857,0,0,523.9601917
149996,EU,14,2,5,149996,101.74,32.5,1.785714286,1.5,1,0,0.785714286,0.357142857,0,0,1165.836923
149997,EU,14,2,5,149997,102.28,32.5,1.714285714,1.333333333,1,0.071428571,0.714285714,0.285714286,0,0,1202.011952
149998,EU,14,2,5,149998,102.81,32.5,1.714285714,1.333333333,1,0.071428571,0.714285714,0.285714286,0,0,281.6793993
149999,EU,13,2,5,149999,103.34,32.5,1.692307692,1.272727273,1,0.076923077,0.692307692,0.230769231,0,0,1250.300098
150000,EU,13,2,5,150000,103.87,32.5,1.692307692,1.272727273,1,0.076923077,0.692307692,0.230769231,0,0,1230.437592
150001,EU,13,2,5,150001,104.41,32.5,1.769230769,1.272727273,1,0.076923077,0.692307692,0.307692308,0,0,1203.20542
150002,EU,13,2,5,150002,104.94,32.5,1.692307692,1.272727273,1,0.076923077,0.692307692,0.230769231,0,0,1216.281396
150003,EU,13,2,5,150003,105.47,32.5,1.692307692,1.272727273,1,0.076923077,0.692307692,0.230769231,0,0,1264.186311
150004,EU,9,2,5,150004,106.01,32.5,1.444444444,1.142857143,1,0.111111111,0.666666667,0.222222222,0,0,1371.381208
150005,EU,9,2,5,150005,106.54,32.5,1.444444444,1.142857143,1,0.111111111,0.666666667,0.222222222,0,0,1463.817737
150006,EU,9,2,5,150006,107.07,32.5,1.444444444,1.142857143,1,0.111111111,0.666666667,0.222222222,0,0,1509.039879
150007,EU,9,2,5,150007,107.6,32.5,1.444444444,1.142857143,1,0.111111111,0.666666667,0.222222222,0,0,1518.907059
150008,EU,9,2,5,150008,108.14,32.5,1.444444444,1.142857143,1,0.111111111,0.666666667,0.222222222,0,0,1505.074626
150009,EU,9,2,5,150009,108.67,32.5,1.444444444,1.142857143,1,0.111111111,0.666666667,0.222222222,0,0,1389.661688
150010,EU,9,2,5,150010,109.2,32.5,1.444444444,1.142857143,1,0.111111111,0.666666667,0.222222222,0,0,1254.941135
150011,EU,8,2,5,150011,109.73,32.5,1.25,1.142857143,1,0.125,0.625,0.25,0,0,1317.521021
150012,EU,8,2,5,150012,110.27,32.5,1.25,1.142857143,1,0.125,0.625,0.25,0,0,1371.381208
150013,EU,8,2,5,150013,110.8,32.5,1.25,1.142857143,1,0.125,0.625,0.25,0,0,1309.682656
150014,EU,6,2,5,150014,111.33,32.5,1.333333333,1.2,1,0,0.666666667,0.166666667,0,0,1330.873745
150015,EU,4,2,3,150015,111.86,32.5,1,1,1,0,0.5,0.25,0,0,1276.818505
150016,EU,4,2,3,150016,112.4,32.5,1,1,1,0,0.5,0.25,0,0,1264.186311
150017,EU,4,2,3,150017,112.93,32.5,1,1,1,0,0.5,0.25,0,0,1307.436424
150018,EU,4,2,3,150018,113.46,32.5,1,1,1,0,0.5,0.25,0,0,1377.856718
150019,EU,4,2,3,150019,113.99,32.5,1,1,1,0,0.5,0.25,0,0,1378.933463
150020,EU,3,2,3,150020,114.53,32.5,1,0.666666667,1,0,0.333333333,0.333333333,0,0,1355.079115
150021,EU,3,2,3,150021,115.06,32.5,1,0.666666667,1,0,0.333333333,0.333333333,0,0,1392.866289
150028,EU,3,1,2,150028,118.79,32.5,1,1.333333333,1,0,0.666666667,0.333333333,0,0,1403.502306
150029,EU,3,1,2,150029,119.32,32.5,1,1.333333333,1,0,0.666666667,0.333333333,0,0,1440.177101
150030,EU,3,1,2,150030,119.85,32.5,1,1.333333333,1,0,0.666666667,0.333333333,0,0,1450.500015
150031,EU,3,1,2,150031,120.39,32.5,1,1.333333333,1,0,0.666666667,0.333333333,0,0,1451.528541
150032,EU,3,1,2,150032,120.92,32.5,1,1.333333333,1,0,0.666666667,0.333333333,0,0,1467.892423
150051,EU,3,1,3,150051,131.04,32.5,2,1.333333333,1,0,0.666666667,0.666666667,0,0,2635.872687
150052,EU,3,2,3,150052,131.57,32.5,1.333333333,0.666666667,1,0,0.333333333,0.666666667,0,0,2470.464839
150549,EU,3,1,3,150549,35.17,32.05,1.333333333,1.333333333,1,0,0.666666667,0.333333333,0,0,894.1897948
150576,EU,3,1,3,150576,49.47,32.05,2,1.333333333,1,0,0.666666667,0.666666667,0,0,752.6038292
150577,EU,3,1,3,150577,50,32.05,2,1.333333333,1,0,0.666666667,0.666666667,0,0,583.9154178
150578,EU,3,1,3,150578,50.53,32.05,2,1.333333333,1,0,0.666666667,0.666666667,0,0,535.3044551
150579,EU,3,1,3,150579,51.06,32.05,2,1.333333333,1,0,0.666666667,0.666666667,0,0,457.173421
150582,EU,3,1,2,150582,52.65,32.05,2.333333333,1.333333333,1,0,0.666666667,0.333333333,0,0,196.456119
150583,EU,3,1,2,150583,53.18,32.05,2.333333333,1.333333333,1,0,0.666666667,0.333333333,0,0,185.2645214
150584,EU,3,1,2,150584,53.71,32.05,2.333333333,1.333333333,1,0,0.666666667,0.333333333,0,0,147.6355307
150585,EU,3,1,2,150585,54.24,32.05,2.333333333,1.333333333,1,0,0.666666667,0.333333333,0,0,107.5835672
150586,EU,3,1,2,150586,54.77,32.05,2.333333333,1.333333333,1,0,0.666666667,0.333333333,0,0,166.5124899
150587,EU,3,1,2,150587,55.3,32.05,2.333333333,1.333333333,1,0,0.666666667,0.333333333,0,0,122.9073473
150588,EU,3,1,2,150588,55.83,32.05,2.333333333,1.333333333,1,0,0.666666667,0.333333333,0,0,155.2013589
150589,EU,3,1,2,150589,56.36,32.05,2.333333333,1.333333333,1,0,0.666666667,0.333333333,0,0,147.6355307
150590,EU,3,1,2,150590,56.89,32.05,2.333333333,1.333333333,1,0,0.666666667,0.333333333,0,0,149.5288721
150591,EU,3,1,2,150591,57.42,32.05,2.333333333,1.333333333,1,0,0.666666667,0.333333333,0,0,162.7471189
150592,EU,3,1,2,150592,57.95,32.05,2.333333333,1.333333333,1,0,0.666666667,0.333333333,0,0,155.2013589
150593,EU,3,1,2,150593,58.48,32.05,2.333333333,1.333333333,1,0,0.666666667,0.333333333,0,0,168.3933011
150594,EU,3,1,2,150594,59.01,32.05,2.333333333,1.333333333,1,0,0.666666667,0.333333333,0,0,202.0352198
150595,EU,3,1,2,150595,59.54,32.05,2.333333333,1.333333333,1,0,0.666666667,0.333333333,0,0,244.4411024
150596,EU,3,1,2,150596,60.07,32.05,2.333333333,1.333333333,1,0,0.666666667,0.333333333,0,0,227.9245802
150597,EU,3,1,2,150597,60.6,32.05,2.333333333,1.333333333,1,0,0.666666667,0.333333333,0,0,185.2645214
150603,EU,3,2,3,150603,63.78,32.05,1.666666667,0.666666667,1,0,0.333333333,0.333333333,0,0,222.3971025
150604,EU,3,2,3,150604,64.31,32.05,1.666666667,0.666666667,1,0,0.333333333,0.333333333,0,0,242.6108037
150605,EU,3,2,3,150605,64.84,32.05,1.666666667,0.666666667,1,0,0.333333333,0.333333333,0,0,273.5612003
150606,EU,3,2,3,150606,65.37,32.05,1.666666667,0.666666667,1,0,0.333333333,0.333333333,0,0,409.4549731
